title|link|date|contents|category|title_name|check|word_jenny|member|magazine
부담스럽지 않아, 볼드한 주얼리.|http://www.marieclairekorea.com/fashion/2020/09/%eb%b6%80%eb%8b%b4%ec%8a%a4%eb%9f%bd%ec%a7%80-%ec%95%8a%ec%95%84-%eb%b3%bc%eb%93%9c%ed%95%9c-%ec%a3%bc%ec%96%bc%eb%a6%ac/|2020-09|['볼드한 주얼리에 눈길이 가는 계절이다.\n두꺼운 체인, 화려한 보석, 주렁주렁한 진주 목걸이는\n울, 니트, 가죽과 같은 소재를 만났을 때 배는 매력적인 법.\n여름엔 약간 부담스러울 수 있겠지만,\n요즘같은 때엔 또 얘기가 다르다.\n미우미우, 루이 비통, 사카이 등\n2020 가을/겨울 컬렉션 런웨이에서 영감 받은\n주얼리 스타일링을 소개한다.', 'LEATHER + CRYSTAL', '화려한 크리스털 주얼리는\n꼭 칵테일 드레스에만 매치해야 하는 게 아니다.\n되려 드레스에는 촌스러울 수 있다.\n미우미우 컬렉션에서처럼\n재킷 안에 쿨하게 매치하자.\n이왕이면 가죽 재킷으로.', 'S/E/O SEOUL의 가을/겨울 시즌\n크롭 가죽 트렌치코트.\n정말 가슴 밑까지만 내려 오는 짧은 기장으로\n단품으로 입거나, 재킷 위에 레이어드 해도 멋스럽다.\n가격은 26만8천원.', '', '미국 LA를 베이스로 한 주얼리 플랑(Flan)은\n만드는 사람의 취향에 따라\n맛이 천차만별로 달라지는 디저트,\n‘플랑’을 모티프로 전개된다.\n주얼리는 착용하는 주체에 따라\n그 스타일이 다르며,\n그에 따르는 모든 취향을 존중한다는 뜻.\n클래식한 디자인이 눈에 띄는\n에머랄드 목걸이와 귀고리.\n가죽 재킷과 환상의 궁합을 자랑할 게 뻔하다.\n회색 스웨트셔츠나 후드 티셔츠와도 멋스러울 것.\n목걸이는 15만9천원,\n귀고리는 11만9천원이다.', '', 'BIG CHAIN + SCARF', '생 로랑은 록 시크의 대명사답게\n볼드한 체일 목걸이를\n정말 다양한 룩에 스타일링 했다.\n특히 매력적이었던\n체크무늬 스카프와\n골드 체인 네크리스의 조화.\n청바지만 입으면 딱이다.', '생 로랑의 얇은 타이 스카프.\n색이면 색, 패턴이면 패턴\n모두 ‘겨울’을 대표한다.\n목에 한 두번 대충 감아주거나,\n터틀넥을 입은 것처럼\n목 전체를 감싸 연출해도 좋다.\n네타포르테(Net-A-Porter)에서 판매 중으로\n가격은 50만원대.', '', '먼데이 에디션 특유의 시크함이 느껴지는\n볼드 체인 목걸이.\n티셔츠에 매치해도 멋지지만\n니트와 함께하면 더 빛을 발할 듯.\n현재 공식 홈페이지에서 세일 중으로\n가격은 8만5천5백원.', '', 'PEARL +  CAMEL COAT', '진주 목걸이는 여름부터 강세다.\n겨울에도 계속 이어질 예정.\n다만 가을/겨울에는 알이 작은 깜찍한 디자인보다\n클래식한 디자인의 굵은 진주에 도전하자.', '모양이 불균형한 담수 진주를 엮은 목걸이.\n적당한 길이에 진주알 크기도 크지 않아\n매일 하기 좋다.\n블랙 핑크 제니 등 셀럽들에게도 사랑받는 제품.\n베이직 태그와, 사진의 블랙 스타 태그\n두 버전 중 선택할 수 있다.\n가격은 8만9천원.', '', '위켄드 막스마라(Weekend MaxMara)의\n더블 레이어 버진 울 벨트 코트.\n안감이 없는 코트로 가볍게 걸치기 좋고\n오버사이즈 핏이라 아무렇게나 입어도 멋스럽다.\n온라인 특가 진행 중으로 1백60만원대 판매 중.', '']|fashion|0|0|['모양이 불균형한 담수 진주를 엮은 목걸이.\\n적당한 길이에 진주알 크기도 크지 않아\\n매일 하기 좋다.\\n블랙 핑크 제니 등 셀럽들에게도 사랑받는 제품.\\n베이직 태그와, 사진의 블랙 스타 태그\\n두 버전 중 선택할 수 있다.\\n가격은 8만9천원.']|Je|M
스타들이 선택한 데일리백은?|http://www.marieclairekorea.com/fashion/2020/08/%ec%8a%a4%ed%83%80%eb%93%a4%ec%9d%b4-%ec%84%a0%ed%83%9d%ed%95%9c-%eb%8d%b0%ec%9d%bc%eb%a6%ac%eb%b0%b1%ec%9d%80/|2020-08|['‘어? 이거 어디 꺼지?’하고 지나쳤던\n스타들의 인스타그램 속 가방을 모아보았다.', '벌써 몇 개는 품절이라 하니\n더 늦기 전에 얼른 손에 넣자.', ' ', '', ' ', 'Https://Www.Instagram.Com/P/B_RfMJint_G/?Utm_source=Ig_web_button_share_sheet', '평소 모던하면서도 캐주얼한 룩에\n센스 있는 컬러 매치를 즐기는 차정원.', '청량한 블루 셔츠엔 화이트 컬러를,\n시크한 블랙 재킷에는 블랙 컬러의 크로스백을 매치했다.', '두 가지 룩의 공통점은\n바로 텔파 백을 매치했다는 것.', '텔파 TELFAR\nSmall White Shopping Bag, $150', '양각의 로고 장식을 더해\n어디든 매치하기 좋은 베이식한 디자인이 특징.', '두 가지 스트랩으로 토트백처럼 손에 들거나\n간편하게 숄더백으로도 착용할 수 있다.', '무려 17가지 색상과 3가지 크기로 구성돼있으니\n각자의 취향에 맞게 선택해보자.', '', ' ', ' ', 'Https://Www.Instagram.Com/P/CDoGGFFjs7D/?Utm_source=Ig_web_button_share_sheet', '블루 컬러 아이템들로 사랑스러운 레트로 룩을 완성한 제니.\n제니의 룩에 시크함을 더해준 미니 숄더백은 니히 제품.', '니히 NIEEH\nEnvelope Bag_BLACK, 9만3천원', '브랜드 시그니처인 택(Tag) 디자인의 지퍼가 포인트.\n기본 스트랩과 체인 스트랩을 활용해\n다양한 방식으로 연출할 수 있다.', '', ' ', ' ', 'Https://Www.Instagram.Com/P/CBdVyjuDiUs/?Utm_source=Ig_web_button_share_sheet', ' ', 'Https://Www.Instagram.Com/P/CDvxpFJDqX2/?Utm_source=Ig_web_button_share_sheet', '오연서가 데님 원피스에도, 캐주얼한 티셔츠에도 매치한 제품은\n무디디의 귀여운 에코백.', '', '무디디 MUDIDI\nFlower Eco Bag(002 White), 3만8천원', '컬러풀한 플라워 패턴이 매력적인 에코백.', '넉넉한 수납공간을 갖췄으며\n외부의 작은 포켓에는\n자주 사용하는 소지품을 쉽게 보관할 수 있다.', '', ' ', ' ', 'Https://Www.Instagram.Com/P/CDskgbbARm0/?Utm_source=Ig_web_button_share_sheet', '헤어밴드와 트위드 미니스커트를 착용한 예리.\n민트 컬러의 앙증맞은 미니 백으로 룩에 포인트를 주었다.', '에트알 Et Al\nLeaf Bag (Mint), 21만8천원', '이름처럼 나뭇잎에서 영감을 받아\n유연한 곡선 형태가 특징이다.', '가방 내부의 D링을 통해 스트랩을 묶어\n길이를 자유롭게 조절할 수 있으며,\n뒷면의 벨트 스트랩으로 짧은 크로스 백 형태로 메거나\n웨이스트 백으로도 활용할 수 있다.', '', ' ', ' ', 'Https://Www.Instagram.Com/P/CDLNdVbjKP5/?Utm_source=Ig_web_button_share_sheet', ' ', '', '선미가 출근 룩에 자주 들고 다니는 바이 파의 숄더백.\n90년대 감성의 미니 숄더백을 찾고 있었다면 주목할 것.', '바이 파 BY FAR\nRACHEL SOLAR CROCO EMBOSSED LEATHER, 52만8천원', '얇고 긴 직사각형 형태로\n필요한 소지품만 넣어 가볍게 들고 다니기 좋다.', '현재 선미가 멘 컬러는 품절이지만\n공식 홈페이지에서 16가지 버전으로 만나볼 수 있다.', '', ' ', ' ', 'Https://Www.Instagram.Com/P/CBNfAGwAK8o/?Utm_source=Ig_web_button_share_sheet', '프릴로 장식된 러블리한 레드 원피스와\n레이브 스튜디오의 숄더백을 함께 매치한 나은.', '', '레이브스튜디오 RAIVE STUDIO\nReal Leather Luke Bag In White, 14만8천원', '군더더기 없이 깔끔한 디자인과 적당한 크기로\n어떤 룩에나 매치하기 좋은 숄더백.\n100% 소가죽으로 제작돼 튼튼한 내구성까지 갖췄다.', '', ' ']|fashion|0|0|['블루 컬러 아이템들로 사랑스러운 레트로 룩을 완성한 제니.\\n제니의 룩에 시크함을 더해준 미니 숄더백은 니히 제품.']|Je|M
돌고 돌아 다시 유행하는 타이다이|http://www.marieclairekorea.com/fashion/2020/08/%eb%8f%8c%ea%b3%a0-%eb%8f%8c%ec%95%84-%eb%8b%a4%ec%8b%9c-%ec%9c%a0%ed%96%89%ed%95%98%eb%8a%94-%ed%83%80%ec%9d%b4%eb%8b%a4%ec%9d%b4/|2020-08|['유행은 돌고 도는 법,\n레트로 열풍과 함께 올 한 해 많은 사랑을 받고 있는 타이다이.\n한소희, 제니, 조이, 이유비 등 톱스타들도 푹 빠진 아이템.\n여름의 끝을 잡고 즐기기 좋은\n타이다이 티셔츠와 원피스를 소개한다.', ' ', ' ', '', 'Nornot 노르낫\n루즈핏 타이다이 유아아트 네온 핑크 티셔츠, 9만8천원.', '성별과 체형에 상관없이\n누구나 편하게 착용할 수 있는 루즈 핏 티셔츠.\n여기에 편한 와이드 팬츠로\n마무리하면 그야말로 금상첨화.', '', ' ', ' ', '', 'Adidas 아디다스\n크롭 티셔츠- 타이다이 핑크, 3만9천원.', '아디다스 오리지널스 특유의 로고 티셔츠에\n타이다이 기법이 더해진 크롭 티셔츠.\n오버 사이즈 핏으로 편하게 입을 수 있어 좋다.', '', ' ', ' ', '', 'Lookast 룩캐스트\n블루오로라 타이다이 미니 원피스, 10만 8천원.', '원피스 하나로 간편하게 외출 준비 완료!\n우주를 담은 듯한 컬러와 플리츠 소재가 매력적이다.', '', ' ', ' ', '', ' NOOP 눕\n블루 타이다이 타마라 드레스, 9만5천원.', '햇빛이 뜨거운 여름에\n피부 노출이 부담스럽다면\n롱 원피스를 선택해보자.\n얇은 코튼 소재로 가볍게 입기 좋다.', '', ' ', ' ', '', 'Sisley 시슬리 By SSF SHOP\n타이다이 셔츠형 원피스, 23만 8천원.', '초록색과 분홍색 타이다이 프린트가\n사랑스러운 셔츠 원피스.\n부드러운 쉬폰 소재로\n착용감도 좋다.', '', ' ', ' ', '', 'OFF-WHITE 오프화이트 By SSF SHOP\nOff-White 타이다이 티셔츠, 42만 4천원.', '화려한 컬러의 타이다이가 부담스럽다면\n차분한 컬러를 선택해 보자.\n데님 쇼츠 하나면 바캉스 룩을 완성할 수 있다.', '', ' ', ' ', '', 'SCULPTOR 스컬프터\nKitten Tie Dye Tee Beige, 4만 9천원.', '스컬프터에서\n‘세상의 모든 유기묘를 위한 후원 챌린지’가 진행 중이다.\n판매 수익금 일부가\n유기묘보호단체로 기부되니,\n귀여운 티셔츠도 구매하고,\n따뜻한 마음도 전해보자.', '', ' ', ' ', ' ']|fashion|0|0|"[""['유행은 돌고 도는 법,\\n레트로 열풍과 함께 올 한 해 많은 사랑을 받고 있는 타이다이.\\n한소희, 제니, 조이, 이유비 등 톱스타들도 푹 빠진 아이템.\\n여름의 끝을 잡고 즐기기 좋은\\n타이다이 티셔츠와 원피스를 소개한다.""]"|Je|M
묶고 묶고 또 묶고|http://www.marieclairekorea.com/fashion/2020/08/%eb%ac%b6%ea%b3%a0-%eb%ac%b6%ea%b3%a0-%eb%98%90-%eb%ac%b6%ea%b3%a0/|2020-08|['스카프는 그저 두르기만 하는 것이 아니다.', '묶을 수 있는 곳 어디든 묶으면\n스카프 한 장 차이로 뭐든 새롭게 변한다.', '오늘은 익히 ‘스카프’하면 떠올리는\n정방형의 카레(CarrÉ) 스카프가 아닌,\n직사각형 모양의 긴 타이 스카프에 대해 알아보자.', '따로 접을 필요 없이 간편하게 묶을 수 있어\n두루두루 활용할 수 있다는 것이 장점.', '조이처럼 머리에 리본을 묶어주거나\n윤아와 차정원처럼 목에 질끈 묶어도 좋고,', '요즘같이 더운 날씨에 조금 더 가볍게 착용하고 싶다면\n줄을 길게 늘어뜨려 초커처럼 연출하거나\n손목이나 허리에 묶어 활용하는 것을 추천한다.', '제니처럼 가방에 리본 형태로 장식해 주거나\n손잡이에 둘러 사용하는 것도 하나의 방법.', '스카프 하나만 잘 고른다면\n언제 어디서든 손쉽게\n센스 있는 스타일링을 연출할 수 있을 것.', '오래 사용할 수 있는 스카프를 갖고 싶다면\n패션 하우스들의 타이 스카프를 선택하자.', ' ', '구찌 GUCCI\nGG 플로라 프린트 실크 넥 보우, 25만원', '구찌의 대표적인 GG 프린트와\n비토리오 아코르네로의 플로라 모티브가 결합된 넥 보우.\n한쪽 면은 구찌 특유의 사랑스러운 핑크 컬러다.', '친환경적인 공정으로 제작된\n오가닉 실크 소재를 사용한 것이 특징.', '', ' ', '에르메스 HERMÈS\nCouvertures Et Tenues De Jour Bandana 맥시 트윌리 슬림, 43만원', '스카프 하면 최초의 실크 스카프를 만든\n에르메스를 빼놓을 수 없다.', '에르메스를 상징하는 마차와\n반다나 프린트가 혼합된 패턴이 돋보이는 스카프.\n180cm의 긴 사이즈로 스카프나 헤어 액세서리는 물론\n허리에 묶어 벨트로 활용할 수도 있다.', '', ' ', '', '에르메스 HERMÈS\nCoeur Laque 스카프 링, 44만원', '스카프를 고정할 수 있는 에르메스의 스카프 링.\n스카프 링을 더해 센스 있는 포인트를 연출하자.', '', ' ', '', '루이 비통 LOUIS VUITTON\nABC 방도(로즈 팝), 40만원', '루이 비통의 2020 스카프&방도 액세서리 컬렉션 제품.', '네 명의 테이스트메이커와 함께해\n독창적이며 장난스러운 디자인과\n센스 있는 스카프 활용법을 제안한다.', '동화책에서 영감을 받아 각 글자를 동물로 표현하고\n그래피티가 떠오르는 팝한 모노그램 패턴이 돋보인다.\n클래식한 모노그램 패턴을 양 끝에 더해 매력을 배가시켰다.', '', ' ', '', '버버리 BURBERRY\n모노그램 로고 프린트 실크 스키니 스카프, 28만원', '버버리의 창립자 토마스 버버리(Thomas Burberry)의\n이니셜을 딴 TB 로고가 프린트된 실크 스카프.', '은은한 광택을 띠는 트윌 소재와\n주홍빛의 버밀리언 컬러가 어우러져 더욱 고급스럽다.', '', ' ', '', '생 로랑 SAINT LAURENT\n스퀘어 시퀸 라발리에르 스카프, 약 80만원', '목에 두르기 좋은 생 로랑의 시크한 스카프.\n무난한듯 하지만 빛을 받으면\n반짝이는 스팽글이 매력적이다.', '', ' ', '', '프라다 PRADA\n마이크로 트윌리 비네트 실크 스카프, 24만5천원', '장난스러운 일러스트가 더해진 리본 형태의 스카프.\n네온 컬러의 모서리 라인이 발랄함을 더해준다.', '', ' ', '', '로에베 LOEWE\nHand Scarf In Cashmere, 97만원', '블루, 그린 컬러가 배색된 캐시미어 스카프.\n양 끝 손가락 형태의 디자인이 독특하다.\n간절기에 손이 자주 갈 것 같은 제품.', '']|fashion|0|0|['제니처럼 가방에 리본 형태로 장식해 주거나\\n손잡이에 둘러 사용하는 것도 하나의 방법.']|Je|M
